Time	ID	Xcord	Ycord	Energy	State	CNType	DNType	TaskID	Active
0.00	0	0.00	0.50	149999.700	-1	NONE	GATE_IN	1	false
0.10	0	0.00	1.00	149999.400	-1	NONE	GATE_IN	1	false
0.20	0	0.00	1.50	149999.100	-1	NONE	GATE_IN	1	false
0.30	0	0.00	2.00	149998.800	-1	NONE	GATE_IN	1	false
0.40	0	0.00	2.50	149998.500	-1	NONE	GATE_IN	1	false
0.50	0	0.00	3.00	149998.200	-1	NONE	GATE_IN	1	false
0.60	0	0.00	3.50	149997.900	-1	NONE	GATE_IN	1	false
0.70	0	0.00	4.00	149997.600	-1	NONE	GATE_IN	1	false
0.80	0	0.00	4.50	149997.300	-1	NONE	GATE_IN	1	false
0.90	0	0.00	5.00	149997.000	-1	NONE	GATE_IN	1	false
1.00	0	0.00	5.50	149996.700	-1	NONE	GATE_IN	1	false
1.10	0	0.00	6.00	149996.400	-1	NONE	GATE_IN	1	false
1.20	0	0.00	6.50	149996.100	-1	NONE	GATE_IN	1	false
1.30	0	0.00	7.00	149995.800	-1	NONE	GATE_IN	1	false
1.40	0	0.00	7.50	149995.500	-1	NONE	GATE_IN	1	false
1.50	0	0.00	8.00	149995.200	-1	NONE	GATE_IN	1	false
1.60	0	0.00	8.50	149994.900	-1	NONE	GATE_IN	1	false
1.70	0	0.00	9.00	149994.600	-1	NONE	GATE_IN	1	false
1.80	0	0.00	9.50	149994.300	-1	NONE	GATE_IN	1	false
1.90	0	0.00	10.00	149994.000	-1	NONE	GATE_IN	1	false
2.00	0	0.00	10.50	149993.700	-1	NONE	GATE_IN	1	false
2.10	0	0.00	11.00	149993.400	-1	NONE	GATE_IN	1	false
2.20	0	0.00	11.50	149993.100	-1	NONE	GATE_IN	1	false
2.30	0	0.00	12.00	149992.800	-1	NONE	GATE_IN	1	false
2.40	0	0.00	12.50	149992.500	-1	NONE	GATE_IN	1	false
2.50	0	0.00	13.00	149992.200	-1	NONE	GATE_IN	1	false
2.60	0	0.00	13.50	149991.900	-1	NONE	GATE_IN	1	false
2.70	0	0.00	14.00	149991.600	-1	NONE	GATE_IN	1	false
2.80	0	0.00	14.50	149991.300	-1	NONE	GATE_IN	1	false
2.90	0	0.00	15.00	149991.000	-1	NONE	GATE_IN	1	false
3.00	0	0.00	15.50	149990.700	-1	NONE	GATE_IN	1	false
3.10	0	0.00	16.00	149990.400	-1	NONE	GATE_IN	1	false
3.20	0	0.00	16.50	149990.100	-1	NONE	GATE_IN	1	false
3.30	0	0.00	17.00	149989.800	-1	NONE	GATE_IN	1	false
3.40	0	0.00	17.50	149989.500	-1	NONE	GATE_IN	1	false
3.50	0	0.00	18.00	149989.200	-1	NONE	GATE_IN	1	false
3.60	0	0.00	18.50	149988.900	-1	NONE	GATE_IN	1	false
3.70	0	0.00	19.00	149988.600	-1	NONE	GATE_IN	1	false
3.80	0	0.00	19.50	149988.300	-1	NONE	GATE_IN	1	false
3.90	0	0.00	20.00	149988.000	-1	NONE	GATE_IN	1	false
4.00	0	0.00	20.50	149987.700	-1	NONE	GATE_IN	1	false
4.10	0	0.00	21.00	149987.400	-1	NONE	GATE_IN	1	false
4.20	0	0.00	21.50	149987.100	-1	NONE	GATE_IN	1	false
4.30	0	0.00	22.00	149986.800	-1	NONE	GATE_IN	1	false
4.40	0	0.00	22.50	149986.500	-1	NONE	GATE_IN	1	false
4.50	0	0.00	23.00	149986.200	-1	NONE	GATE_IN	1	false
4.60	0	0.00	23.50	149985.900	-1	NONE	GATE_IN	1	false
4.70	0	0.00	24.00	149985.600	-1	NONE	GATE_IN	1	false
4.80	0	0.00	24.50	149985.300	-1	NONE	GATE_IN	1	false
4.90	0	0.00	25.00	149985.000	-1	NONE	GATE_IN	1	false
5.00	0	0.00	25.50	149984.700	-1	NONE	GATE_IN	1	false
5.10	0	0.00	26.00	149984.400	-1	NONE	GATE_IN	1	false
5.20	0	0.00	26.50	149984.100	-1	NONE	GATE_IN	1	false
5.30	0	0.00	27.00	149983.800	-1	NONE	GATE_IN	1	false
5.40	0	0.00	27.50	149983.500	-1	NONE	GATE_IN	1	false
5.50	0	0.00	28.00	149983.200	-1	NONE	GATE_IN	1	false
5.60	0	0.00	28.50	149982.900	-1	NONE	GATE_IN	1	false
5.70	0	0.00	29.00	149982.600	-1	NONE	GATE_IN	1	false
5.80	0	0.00	29.50	149982.300	-1	NONE	GATE_IN	1	false
5.90	0	0.00	30.00	149982.000	-1	NONE	GATE_IN	1	false
6.00	0	0.00	30.50	149981.700	-1	NONE	GATE_IN	1	false
6.10	0	0.00	31.00	149981.400	-1	NONE	GATE_IN	1	false
6.20	0	0.00	31.50	149981.100	-1	NONE	GATE_IN	1	false
6.30	0	0.00	32.00	149980.800	-1	NONE	GATE_IN	1	false
6.40	0	0.00	32.50	149980.500	-1	NONE	GATE_IN	1	false
6.50	0	0.00	33.00	149980.200	-1	NONE	GATE_IN	1	false
6.60	0	0.00	33.50	149979.900	-1	NONE	GATE_IN	1	false
6.70	0	0.00	34.00	149979.600	-1	NONE	GATE_IN	1	false
6.80	0	0.00	34.50	149979.300	-1	NONE	GATE_IN	1	false
6.90	0	0.00	35.00	149979.000	-1	NONE	GATE_IN	1	false
7.00	0	0.00	35.50	149978.700	-1	NONE	GATE_IN	1	false
7.10	0	0.00	36.00	149978.400	-1	NONE	GATE_IN	1	false
7.20	0	0.00	36.50	149978.100	-1	NONE	GATE_IN	1	false
7.30	0	0.00	37.00	149977.800	-1	NONE	GATE_IN	1	false
7.40	0	0.00	37.50	149977.500	-1	NONE	GATE_IN	1	false
7.50	0	0.00	38.00	149977.200	-1	NONE	GATE_IN	1	false
7.60	0	0.00	38.50	149976.900	-1	NONE	GATE_IN	1	false
7.70	0	0.00	39.00	149976.600	-1	NONE	GATE_IN	1	false
7.80	0	0.00	39.50	149976.300	-1	NONE	GATE_IN	1	false
7.90	0	0.00	40.00	149976.000	-1	NONE	GATE_IN	1	false
8.00	0	0.00	40.50	149975.700	-1	NONE	GATE_IN	1	false
8.10	0	0.00	41.00	149975.400	-1	NONE	GATE_IN	1	false
8.20	0	0.00	41.50	149975.100	-1	NONE	GATE_IN	1	false
8.30	0	0.00	42.00	149974.800	-1	NONE	GATE_IN	1	false
8.40	0	0.00	42.50	149974.500	-1	NONE	GATE_IN	1	false
8.50	0	0.00	43.00	149974.200	-1	NONE	GATE_IN	1	false
8.60	0	0.00	43.50	149973.900	-1	NONE	GATE_IN	1	false
8.70	0	0.00	44.00	149973.600	-1	NONE	GATE_IN	1	false
8.80	0	0.00	44.50	149973.300	-1	NONE	GATE_IN	1	false
8.90	0	0.00	45.00	149973.000	-1	NONE	GATE_IN	1	false
9.00	0	0.00	45.50	149972.700	-1	NONE	GATE_IN	1	false
9.10	0	0.00	46.00	149972.400	-1	NONE	GATE_IN	1	false
9.20	0	0.00	46.50	149972.100	-1	NONE	GATE_IN	1	false
9.30	0	0.00	47.00	149971.800	-1	NONE	GATE_IN	1	false
9.40	0	0.00	47.50	149971.500	-1	NONE	GATE_IN	1	false
9.50	0	0.00	48.00	149971.200	-1	NONE	GATE_IN	1	false
9.60	0	0.00	48.50	149970.900	-1	NONE	GATE_IN	1	false
9.70	0	0.00	49.00	149970.600	-1	NONE	GATE_IN	1	false
9.80	0	0.00	49.50	149970.300	-1	NONE	GATE_IN	1	false
9.90	0	0.00	50.00	149970.000	-1	NONE	GATE_IN	1	false
10.00	0	0.00	50.50	149969.700	-1	NONE	GATE_IN	1	false
10.10	0	0.00	51.00	149969.400	-1	NONE	GATE_IN	1	false
10.20	0	0.00	51.50	149969.100	-1	NONE	GATE_IN	1	false
10.30	0	0.00	52.00	149968.800	-1	NONE	GATE_IN	1	false
10.40	0	0.00	52.50	149968.500	-1	NONE	GATE_IN	1	false
10.50	0	0.00	53.00	149968.200	-1	NONE	GATE_IN	1	false
10.60	0	0.00	53.50	149967.900	-1	NONE	GATE_IN	1	false
10.70	0	0.00	54.00	149967.600	-1	NONE	GATE_IN	1	false
10.80	0	0.00	54.50	149967.300	-1	NONE	GATE_IN	1	false
10.90	0	0.00	55.00	149967.000	-1	NONE	GATE_IN	1	false
11.00	0	0.00	55.50	149966.700	-1	NONE	GATE_IN	1	false
11.10	0	0.00	56.00	149966.400	-1	NONE	GATE_IN	1	false
11.20	0	0.00	56.50	149966.100	-1	NONE	GATE_IN	1	false
11.30	0	0.00	57.00	149965.800	-1	NONE	GATE_IN	1	false
11.40	0	0.00	57.50	149965.500	-1	NONE	GATE_IN	1	false
11.50	0	0.00	58.00	149965.200	-1	NONE	GATE_IN	1	false
11.60	0	0.00	58.50	149964.900	-1	NONE	GATE_IN	1	false
11.70	0	0.00	59.00	149964.600	-1	NONE	GATE_IN	1	false
11.80	0	0.00	59.50	149964.300	-1	NONE	GATE_IN	1	false
11.90	0	0.00	60.00	149964.000	-1	NONE	GATE_IN	1	false
12.00	0	0.00	60.50	149963.700	-1	NONE	GATE_IN	1	false
12.10	0	0.00	61.00	149963.400	-1	NONE	GATE_IN	1	false
12.20	0	0.00	61.50	149963.100	-1	NONE	GATE_IN	1	false
12.30	0	0.00	62.00	149962.800	-1	NONE	GATE_IN	1	false
12.40	0	0.00	62.50	149962.500	-1	NONE	GATE_IN	1	false
12.50	0	0.00	63.00	149962.200	-1	NONE	GATE_IN	1	false
12.60	0	0.00	63.50	149961.900	-1	NONE	GATE_IN	1	false
12.70	0	0.00	64.00	149961.600	-1	NONE	GATE_IN	1	false
12.80	0	0.00	64.50	149961.300	-1	NONE	GATE_IN	1	false
12.90	0	0.00	65.00	149961.000	-1	NONE	GATE_IN	1	false
13.00	0	0.00	65.50	149960.700	-1	NONE	GATE_IN	1	false
13.10	0	0.00	66.00	149960.400	-1	NONE	GATE_IN	1	false
13.20	0	0.00	66.50	149960.100	-1	NONE	GATE_IN	1	false
13.30	0	0.00	67.00	149959.800	-1	NONE	GATE_IN	1	false
13.40	0	0.00	67.50	149959.500	-1	NONE	GATE_IN	1	false
13.50	0	0.00	68.00	149959.200	-1	NONE	GATE_IN	1	false
13.60	0	0.00	68.50	149958.900	-1	NONE	GATE_IN	1	false
13.70	0	0.00	69.00	149958.600	-1	NONE	GATE_IN	1	false
13.80	0	0.00	69.50	149958.300	-1	NONE	GATE_IN	1	false
13.90	0	0.00	70.00	149958.000	-1	NONE	GATE_IN	1	false
14.00	0	0.00	70.50	149957.700	-1	NONE	GATE_IN	1	false
14.10	0	0.00	71.00	149957.400	-1	NONE	GATE_IN	1	false
14.20	0	0.00	71.50	149957.100	-1	NONE	GATE_IN	1	false
14.30	0	0.00	72.00	149956.800	-1	NONE	GATE_IN	1	false
14.40	0	0.00	72.50	149956.500	-1	NONE	GATE_IN	1	false
14.50	0	0.00	73.00	149956.200	-1	NONE	GATE_IN	1	false
14.60	0	0.00	73.50	149955.900	-1	NONE	GATE_IN	1	false
14.70	0	0.00	74.00	149955.600	-1	NONE	GATE_IN	1	false
14.80	0	0.00	74.50	149955.300	-1	NONE	GATE_IN	1	false
14.90	0	0.00	75.00	149955.000	-1	NONE	GATE_IN	1	false
15.00	0	0.00	75.50	149954.700	-1	NONE	GATE_IN	1	false
15.10	0	0.00	76.00	149954.400	-1	NONE	GATE_IN	1	false
15.20	0	0.00	76.50	149954.100	-1	NONE	GATE_IN	1	false
15.30	0	0.00	77.00	149953.800	-1	NONE	GATE_IN	1	false
15.40	0	0.00	77.50	149953.500	-1	NONE	GATE_IN	1	false
15.50	0	0.00	78.00	149953.200	-1	NONE	GATE_IN	1	false
15.60	0	0.00	78.50	149952.900	-1	NONE	GATE_IN	1	false
15.70	0	0.00	79.00	149952.600	-1	NONE	GATE_IN	1	false
15.80	0	0.00	79.50	149952.300	-1	NONE	GATE_IN	1	false
15.90	0	0.00	80.00	149952.000	-1	NONE	GATE_IN	1	false
16.00	0	0.00	80.50	149951.700	-1	NONE	GATE_IN	1	false
16.10	0	0.00	81.00	149951.400	-1	NONE	GATE_IN	1	false
16.20	0	0.00	81.50	149951.100	-1	NONE	GATE_IN	1	false
16.30	0	0.00	82.00	149950.800	-1	NONE	GATE_IN	1	false
16.40	0	0.00	82.50	149950.500	-1	NONE	GATE_IN	1	false
16.50	0	0.00	83.00	149950.200	-1	NONE	GATE_IN	1	false
16.60	0	0.00	83.50	149949.900	-1	NONE	GATE_IN	1	false
16.70	0	0.00	84.00	149949.600	-1	NONE	GATE_IN	1	false
16.80	0	0.00	84.50	149949.300	-1	NONE	GATE_IN	1	false
16.90	0	0.00	85.00	149949.000	-1	NONE	GATE_IN	1	false
17.00	0	0.00	85.50	149948.700	-1	NONE	GATE_IN	1	false
17.10	0	0.00	86.00	149948.400	-1	NONE	GATE_IN	1	false
17.20	0	0.00	86.50	149948.100	-1	NONE	GATE_IN	1	false
17.30	0	0.00	87.00	149947.800	-1	NONE	GATE_IN	1	false
17.40	0	0.00	87.50	149947.500	-1	NONE	GATE_IN	1	false
17.50	0	0.00	88.00	149947.200	-1	NONE	GATE_IN	1	false
17.60	0	0.00	88.50	149946.900	-1	NONE	GATE_IN	1	false
17.70	0	0.00	89.00	149946.600	-1	NONE	GATE_IN	1	false
17.80	0	0.00	89.50	149946.300	-1	NONE	GATE_IN	1	false
17.90	0	0.00	90.00	149946.000	-1	NONE	GATE_IN	1	false
18.00	0	0.00	90.50	149945.700	-1	NONE	GATE_IN	1	false
18.10	0	0.00	91.00	149945.400	-1	NONE	GATE_IN	1	false
18.20	0	0.00	91.50	149945.100	-1	NONE	GATE_IN	1	false
18.30	0	0.00	92.00	149944.800	-1	NONE	GATE_IN	1	false
18.40	0	0.00	92.50	149944.500	-1	NONE	GATE_IN	1	false
18.50	0	0.00	93.00	149944.200	-1	NONE	GATE_IN	1	false
18.60	0	0.00	93.50	149943.900	-1	NONE	GATE_IN	1	false
18.70	0	0.00	94.00	149943.600	-1	NONE	GATE_IN	1	false
18.80	0	0.00	94.50	149943.300	-1	NONE	GATE_IN	1	false
18.90	0	0.00	95.00	149943.000	-1	NONE	GATE_IN	1	false
19.00	0	0.00	95.50	149942.700	-1	NONE	GATE_IN	1	false
19.10	0	0.00	96.00	149942.400	-1	NONE	GATE_IN	1	false
19.20	0	0.00	96.50	149942.100	-1	NONE	GATE_IN	1	false
19.30	0	0.00	97.00	149941.800	-1	NONE	GATE_IN	1	false
19.40	0	0.00	97.50	149941.500	-1	NONE	GATE_IN	1	false
19.50	0	0.00	98.00	149941.200	-1	NONE	GATE_IN	1	false
19.60	0	0.00	98.50	149940.900	-1	NONE	GATE_IN	1	false
19.70	0	0.00	99.00	149940.600	-1	NONE	GATE_IN	1	false
19.80	0	0.00	99.50	149940.300	-1	NONE	GATE_IN	1	false
19.90	0	0.00	100.00	149940.000	-1	NONE	GATE_IN	1	false
20.00	0	0.00	100.50	149939.700	-1	NONE	GATE_IN	1	false
20.10	0	0.00	101.00	149939.400	-1	NONE	GATE_IN	1	false
20.20	0	0.00	101.50	149939.100	-1	NONE	GATE_IN	1	false
20.30	0	0.00	102.00	149938.800	-1	NONE	GATE_IN	1	false
20.40	0	0.00	102.50	149938.500	-1	NONE	GATE_IN	1	false
20.50	0	0.00	103.00	149938.200	-1	NONE	GATE_IN	1	false
20.60	0	0.00	103.50	149937.900	-1	NONE	GATE_IN	1	false
20.70	0	0.00	104.00	149937.600	-1	NONE	GATE_IN	1	false
20.80	0	0.00	104.50	149937.300	-1	NONE	GATE_IN	1	false
20.90	0	0.00	105.00	149937.000	-1	NONE	GATE_IN	1	false
21.00	0	0.00	105.50	149936.700	-1	NONE	GATE_IN	1	false
21.10	0	0.00	106.00	149936.400	-1	NONE	GATE_IN	1	false
21.20	0	0.00	106.50	149936.100	-1	NONE	GATE_IN	1	false
21.30	0	0.00	107.00	149935.800	-1	NONE	GATE_IN	1	false
21.40	0	0.00	107.50	149935.500	-1	NONE	GATE_IN	1	false
21.50	0	0.00	108.00	149935.200	-1	NONE	GATE_IN	1	false
21.60	0	0.00	108.50	149934.900	-1	NONE	GATE_IN	1	false
21.70	0	0.00	109.00	149934.600	-1	NONE	GATE_IN	1	false
21.80	0	0.00	109.50	149934.300	-1	NONE	GATE_IN	1	false
21.90	0	0.00	110.00	149934.000	-1	NONE	GATE_IN	1	false
22.00	0	0.00	110.50	149933.700	-1	NONE	GATE_IN	1	false
22.10	0	0.00	111.00	149933.400	-1	NONE	GATE_IN	1	false
22.20	0	0.00	111.50	149933.100	-1	NONE	GATE_IN	1	false
22.30	0	0.00	112.00	149932.800	-1	NONE	GATE_IN	1	false
22.40	0	0.00	112.50	149932.500	-1	NONE	GATE_IN	1	false
22.50	0	0.00	113.00	149932.200	-1	NONE	GATE_IN	1	false
22.60	0	0.00	113.50	149931.900	-1	NONE	GATE_IN	1	false
22.70	0	0.00	114.00	149931.600	-1	NONE	GATE_IN	1	false
22.80	0	0.00	114.50	149931.300	-1	NONE	GATE_IN	1	false
22.90	0	0.00	115.00	149931.000	-1	NONE	GATE_IN	1	false
23.00	0	0.00	115.50	149930.700	-1	NONE	GATE_IN	1	false
23.10	0	0.00	116.00	149930.400	-1	NONE	GATE_IN	1	false
23.20	0	0.00	116.50	149930.100	-1	NONE	GATE_IN	1	false
23.30	0	0.00	117.00	149929.800	-1	NONE	GATE_IN	1	false
23.40	0	0.00	117.50	149929.500	-1	NONE	GATE_IN	1	false
23.50	0	0.00	118.00	149929.200	-1	NONE	GATE_IN	1	false
23.60	0	0.00	118.50	149928.900	-1	NONE	GATE_IN	1	false
23.70	0	0.00	119.00	149928.600	-1	NONE	GATE_IN	1	false
23.80	0	0.00	119.50	149928.300	-1	NONE	GATE_IN	1	false
23.90	0	0.00	120.00	149928.000	-1	NONE	GATE_IN	1	false
24.00	0	0.00	120.50	149927.700	-1	NONE	GATE_IN	1	false
24.10	0	0.00	121.00	149927.400	-1	NONE	GATE_IN	1	false
24.20	0	0.00	121.50	149927.100	-1	NONE	GATE_IN	1	false
24.30	0	0.00	122.00	149926.800	-1	NONE	GATE_IN	1	false
24.40	0	0.00	122.50	149926.500	-1	NONE	GATE_IN	1	false
24.50	0	0.00	123.00	149926.200	-1	NONE	GATE_IN	1	false
24.60	0	0.00	123.50	149925.900	-1	NONE	GATE_IN	1	false
24.70	0	0.00	124.00	149925.600	-1	NONE	GATE_IN	1	false
24.80	0	0.00	124.50	149925.300	-1	NONE	GATE_IN	1	false
24.90	0	0.00	125.00	149925.000	-1	NONE	GATE_IN	1	false
25.00	0	0.00	125.50	149924.700	-1	NONE	GATE_IN	1	false
25.10	0	0.00	126.00	149924.400	-1	NONE	GATE_IN	1	false
25.20	0	0.00	126.50	149924.100	-1	NONE	GATE_IN	1	false
25.30	0	0.00	127.00	149923.800	-1	NONE	GATE_IN	1	false
25.40	0	0.00	127.50	149923.500	-1	NONE	GATE_IN	1	false
25.50	0	0.00	128.00	149923.200	-1	NONE	GATE_IN	1	false
25.60	0	0.00	128.50	149922.900	-1	NONE	GATE_IN	1	false
25.70	0	0.00	129.00	149922.600	-1	NONE	GATE_IN	1	false
25.80	0	0.00	129.50	149922.300	-1	NONE	GATE_IN	1	false
25.90	0	0.00	130.00	149922.000	-1	NONE	GATE_IN	1	false
26.00	0	0.00	130.50	149921.700	-1	NONE	GATE_IN	1	false
26.10	0	0.00	131.00	149921.400	-1	NONE	GATE_IN	1	false
26.20	0	0.00	131.50	149921.100	-1	NONE	GATE_IN	1	false
26.30	0	0.00	132.00	149920.800	-1	NONE	GATE_IN	1	false
26.40	0	0.00	132.50	149920.500	-1	NONE	GATE_IN	1	false
26.50	0	0.00	133.00	149920.200	-1	NONE	GATE_IN	1	false
26.60	0	0.00	133.50	149919.900	-1	NONE	GATE_IN	1	false
26.70	0	0.00	134.00	149919.600	-1	NONE	GATE_IN	1	false
26.80	0	0.00	134.50	149919.300	-1	NONE	GATE_IN	1	false
26.90	0	0.00	135.00	149919.000	-1	NONE	GATE_IN	1	false
27.00	0	0.00	135.50	149918.700	-1	NONE	GATE_IN	1	false
27.10	0	0.00	136.00	149918.400	-1	NONE	GATE_IN	1	false
27.20	0	0.00	136.50	149918.100	-1	NONE	GATE_IN	1	false
27.30	0	0.00	137.00	149917.800	-1	NONE	GATE_IN	1	false
27.40	0	0.00	137.50	149917.500	-1	NONE	GATE_IN	1	false
27.50	0	0.00	138.00	149917.200	-1	NONE	GATE_IN	1	false
27.60	0	0.00	138.50	149916.900	-1	NONE	GATE_IN	1	false
27.70	0	0.00	139.00	149916.600	-1	NONE	GATE_IN	1	false
27.80	0	0.00	139.50	149916.300	-1	NONE	GATE_IN	1	false
27.90	0	0.00	140.00	149916.000	-1	NONE	GATE_IN	1	false
28.00	0	0.00	140.50	149915.700	-1	NONE	GATE_IN	1	false
28.10	0	0.00	141.00	149915.400	-1	NONE	GATE_IN	1	false
28.20	0	0.00	141.50	149915.100	-1	NONE	GATE_IN	1	false
28.30	0	0.00	142.00	149914.800	-1	NONE	GATE_IN	1	false
28.40	0	0.00	142.50	149914.500	-1	NONE	GATE_IN	1	false
28.50	0	0.00	143.00	149914.200	-1	NONE	GATE_IN	1	false
28.60	0	0.00	143.50	149913.900	-1	NONE	GATE_IN	1	false
28.70	0	0.00	144.00	149913.600	-1	NONE	GATE_IN	1	false
28.80	0	0.00	144.50	149913.300	-1	NONE	GATE_IN	1	false
28.90	0	0.00	145.00	149913.000	-1	NONE	GATE_IN	1	false
29.00	0	0.00	145.50	149912.700	-1	NONE	GATE_IN	1	false
29.10	0	0.00	146.00	149912.400	-1	NONE	GATE_IN	1	false
29.20	0	0.00	146.50	149912.100	-1	NONE	GATE_IN	1	false
29.30	0	0.00	147.00	149911.800	-1	NONE	GATE_IN	1	false
29.40	0	0.00	147.50	149911.500	-1	NONE	GATE_IN	1	false
29.50	0	0.00	148.00	149911.200	-1	NONE	GATE_IN	1	false
29.60	0	0.00	148.50	149910.900	-1	NONE	GATE_IN	1	false
29.70	0	0.00	149.00	149910.600	-1	NONE	GATE_IN	1	false
29.80	0	0.00	149.50	149910.300	-1	NONE	GATE_IN	1	false
29.90	0	0.00	150.00	149910.000	-1	NONE	GATE_IN	1	false
30.00	0	0.00	150.50	149909.700	-1	NONE	GATE_IN	1	false
30.10	0	0.00	151.00	149909.400	-1	NONE	GATE_IN	1	false
30.20	0	0.00	151.50	149909.100	-1	NONE	GATE_IN	1	false
30.30	0	0.00	152.00	149908.800	-1	NONE	GATE_IN	1	false
30.40	0	0.00	152.50	149908.500	-1	NONE	GATE_IN	1	false
30.50	0	0.00	153.00	149908.200	-1	NONE	GATE_IN	1	false
30.60	0	0.00	153.50	149907.900	-1	NONE	GATE_IN	1	false
30.70	0	0.00	154.00	149907.600	-1	NONE	GATE_IN	1	false
30.80	0	0.00	154.50	149907.300	-1	NONE	GATE_IN	1	false
30.90	0	0.00	155.00	149907.000	-1	NONE	GATE_IN	1	false
31.00	0	0.00	155.50	149906.700	-1	NONE	GATE_IN	1	false
31.10	0	0.00	156.00	149906.400	-1	NONE	GATE_IN	1	false
31.20	0	0.00	156.50	149906.100	-1	NONE	GATE_IN	1	false
31.30	0	0.00	157.00	149905.800	-1	NONE	GATE_IN	1	false
31.40	0	0.00	157.50	149905.500	-1	NONE	GATE_IN	1	false
31.50	0	0.00	158.00	149905.200	-1	NONE	GATE_IN	1	false
31.60	0	0.00	158.50	149904.900	-1	NONE	GATE_IN	1	false
31.70	0	0.00	159.00	149904.600	-1	NONE	GATE_IN	1	false
31.80	0	0.00	159.50	149904.300	-1	NONE	GATE_IN	1	false
31.90	0	0.00	160.00	149904.000	-1	NONE	GATE_IN	1	false
32.00	0	0.00	160.50	149903.700	-1	NONE	GATE_IN	1	false
32.10	0	0.00	161.00	149903.400	-1	NONE	GATE_IN	1	false
32.20	0	0.00	161.50	149903.100	-1	NONE	GATE_IN	1	false
32.30	0	0.00	162.00	149902.800	-1	NONE	GATE_IN	1	false
32.40	0	0.00	162.50	149902.500	-1	NONE	GATE_IN	1	false
32.50	0	0.00	163.00	149902.200	-1	NONE	GATE_IN	1	false
32.60	0	0.00	163.50	149901.900	-1	NONE	GATE_IN	1	false
32.70	0	0.00	164.00	149901.600	-1	NONE	GATE_IN	1	false
32.80	0	0.00	164.50	149901.300	-1	NONE	GATE_IN	1	false
32.90	0	0.00	165.00	149901.000	-1	NONE	GATE_IN	1	false
33.00	0	0.00	165.50	149900.700	-1	NONE	GATE_IN	1	false
33.10	0	0.00	166.00	149900.400	-1	NONE	GATE_IN	1	false
33.20	0	0.00	166.50	149900.100	-1	NONE	GATE_IN	1	false
33.30	0	0.00	167.00	149899.800	-1	NONE	GATE_IN	1	false
33.40	0	0.00	167.50	149899.500	-1	NONE	GATE_IN	1	false
33.50	0	0.00	168.00	149899.200	-1	NONE	GATE_IN	1	false
33.60	0	0.00	168.50	149898.900	-1	NONE	GATE_IN	1	false
33.70	0	0.00	169.00	149898.600	-1	NONE	GATE_IN	1	false
33.80	0	0.00	169.50	149898.300	-1	NONE	GATE_IN	1	false
33.90	0	0.00	170.00	149898.000	-1	NONE	GATE_IN	1	false
34.00	0	0.00	170.50	149897.700	-1	NONE	GATE_IN	1	false
34.10	0	0.00	171.00	149897.400	-1	NONE	GATE_IN	1	false
34.20	0	0.00	171.50	149897.100	-1	NONE	GATE_IN	1	false
34.30	0	0.00	172.00	149896.800	-1	NONE	GATE_IN	1	false
34.40	0	0.00	172.50	149896.500	-1	NONE	GATE_IN	1	false
34.50	0	0.00	173.00	149896.200	-1	NONE	GATE_IN	1	false
34.60	0	0.00	173.50	149895.900	-1	NONE	GATE_IN	1	false
34.70	0	0.00	174.00	149895.600	-1	NONE	GATE_IN	1	false
34.80	0	0.00	174.50	149895.300	-1	NONE	GATE_IN	1	false
34.90	0	0.00	175.00	149895.000	-1	NONE	GATE_IN	1	false
35.00	0	0.00	175.50	149894.700	-1	NONE	GATE_IN	1	false
35.10	0	0.00	176.00	149894.400	-1	NONE	GATE_IN	1	false
35.20	0	0.00	176.50	149894.100	-1	NONE	GATE_IN	1	false
35.30	0	0.00	177.00	149893.800	-1	NONE	GATE_IN	1	false
35.40	0	0.00	177.50	149893.500	-1	NONE	GATE_IN	1	false
35.50	0	0.00	178.00	149893.200	-1	NONE	GATE_IN	1	false
35.60	0	0.00	178.50	149892.900	-1	NONE	GATE_IN	1	false
35.70	0	0.00	179.00	149892.600	-1	NONE	GATE_IN	1	false
35.80	0	0.00	179.50	149892.300	-1	NONE	GATE_IN	1	false
35.90	0	0.00	180.00	149892.000	-1	NONE	GATE_IN	1	false
36.00	0	0.00	180.50	149891.700	-1	NONE	GATE_IN	1	false
36.10	0	0.00	181.00	149891.400	-1	NONE	GATE_IN	1	false
36.20	0	0.00	181.50	149891.100	-1	NONE	GATE_IN	1	false
36.30	0	0.00	182.00	149890.800	-1	NONE	GATE_IN	1	false
36.40	0	0.00	182.50	149890.500	-1	NONE	GATE_IN	1	false
36.50	0	0.00	183.00	149890.200	-1	NONE	GATE_IN	1	false
36.60	0	0.00	183.50	149889.900	-1	NONE	GATE_IN	1	false
36.70	0	0.00	184.00	149889.600	-1	NONE	GATE_IN	1	false
36.80	0	0.00	184.50	149889.300	-1	NONE	GATE_IN	1	false
36.90	0	0.00	185.00	149889.000	-1	NONE	GATE_IN	1	false
37.00	0	0.00	185.50	149888.700	-1	NONE	GATE_IN	1	false
37.10	0	0.00	186.00	149888.400	-1	NONE	GATE_IN	1	false
37.20	0	0.00	186.50	149888.100	-1	NONE	GATE_IN	1	false
37.30	0	0.00	187.00	149887.800	-1	NONE	GATE_IN	1	false
37.40	0	0.00	187.50	149887.500	-1	NONE	GATE_IN	1	false
37.50	0	0.00	188.00	149887.200	-1	NONE	GATE_IN	1	false
37.60	0	0.00	188.50	149886.900	-1	NONE	GATE_IN	1	false
