Time	ID	Xcord	Ycord	Energy	State	CNType	DNType	TaskID	Active
21.10	3	0.00	0.00	14788.000	-1	CHARGER	REST	0	NaN
21.20	3	0.00	0.00	14787.000	-1	CHARGER	REST	0	NaN
21.30	3	0.00	0.00	14786.000	-1	CHARGER	REST	0	NaN
21.40	3	0.00	0.00	14785.000	-1	CHARGER	REST	0	NaN
21.50	3	0.00	0.00	14784.000	-1	CHARGER	REST	0	NaN
21.60	3	0.00	0.00	14783.000	-1	CHARGER	REST	0	NaN
21.70	3	0.00	0.00	14782.000	-1	CHARGER	REST	0	NaN
21.80	3	0.00	0.00	14781.000	-1	CHARGER	REST	0	NaN
21.90	3	0.00	0.00	14780.000	-1	CHARGER	REST	0	NaN
22.00	3	0.00	0.00	14779.000	-1	CHARGER	REST	0	NaN
22.10	3	0.00	0.00	14778.000	-1	CHARGER	REST	0	NaN
22.20	3	0.00	0.00	14777.000	-1	CHARGER	REST	0	NaN
22.30	3	0.00	0.00	14776.000	-1	CHARGER	REST	0	NaN
22.40	3	0.00	0.00	14775.000	-1	CHARGER	REST	0	NaN
22.50	3	0.00	0.00	14774.000	-1	CHARGER	REST	0	NaN
22.60	3	0.00	0.00	14773.000	-1	CHARGER	REST	0	NaN
22.70	3	0.00	0.00	14772.000	-1	CHARGER	REST	0	NaN
22.80	3	0.00	0.00	14771.000	-1	CHARGER	REST	0	NaN
22.90	3	0.00	0.00	14770.000	-1	CHARGER	REST	0	NaN
23.00	3	0.00	0.00	14769.000	-1	CHARGER	REST	0	NaN
23.10	3	0.00	0.00	14768.000	-1	CHARGER	REST	0	NaN
23.20	3	0.00	0.00	14767.000	-1	CHARGER	REST	0	NaN
23.30	3	0.00	0.00	14766.000	-1	CHARGER	REST	0	NaN
23.40	3	0.00	0.00	14765.000	-1	CHARGER	REST	0	NaN
23.50	3	0.00	0.00	14764.000	-1	CHARGER	REST	0	NaN
23.60	3	0.00	0.00	14763.000	-1	CHARGER	REST	0	NaN
23.70	3	0.00	0.00	14762.000	-1	CHARGER	REST	0	NaN
23.80	3	0.00	0.00	14761.000	-1	CHARGER	REST	0	NaN
23.90	3	0.00	0.00	14760.000	-1	CHARGER	REST	0	NaN
24.00	3	0.00	0.00	14759.000	-1	CHARGER	REST	0	NaN
24.10	3	0.00	0.00	14758.000	-1	CHARGER	REST	0	NaN
24.20	3	0.00	0.00	14757.000	-1	CHARGER	REST	0	NaN
24.30	3	0.00	0.00	14756.000	-1	CHARGER	REST	0	NaN
24.40	3	0.00	0.00	14755.000	-1	CHARGER	REST	0	NaN
24.50	3	0.00	0.00	14754.000	-1	CHARGER	REST	0	NaN
24.60	3	0.00	0.00	14753.000	-1	CHARGER	REST	0	NaN
24.70	3	0.00	0.00	14752.000	-1	CHARGER	REST	0	NaN
24.80	3	0.00	0.00	14751.000	-1	CHARGER	REST	0	NaN
24.90	3	0.00	0.00	14750.000	-1	CHARGER	REST	0	NaN
25.00	3	0.00	0.00	14749.000	-1	CHARGER	REST	0	NaN
25.10	3	0.00	0.00	14748.000	-1	CHARGER	REST	0	NaN
25.20	3	0.00	0.00	14747.000	-1	CHARGER	REST	0	NaN
25.30	3	0.00	0.00	14746.000	-1	CHARGER	REST	0	NaN
25.40	3	0.00	0.00	14745.000	-1	CHARGER	REST	0	NaN
25.50	3	0.00	0.00	14744.000	-1	CHARGER	REST	0	NaN
25.60	3	0.00	0.00	14743.000	-1	CHARGER	REST	0	NaN
25.70	3	0.00	0.00	14742.000	-1	CHARGER	REST	0	NaN
25.80	3	0.00	0.00	14741.000	-1	CHARGER	REST	0	NaN
25.90	3	0.00	0.00	14740.000	-1	CHARGER	REST	0	NaN
26.00	3	0.00	0.00	14739.000	-1	CHARGER	REST	0	NaN
26.10	3	0.00	0.00	14738.000	-1	CHARGER	REST	0	NaN
26.20	3	0.00	0.00	14737.000	-1	CHARGER	REST	0	NaN
26.30	3	0.00	0.00	14736.000	-1	CHARGER	REST	0	NaN
26.40	3	0.00	0.00	14735.000	-1	CHARGER	REST	0	NaN
26.50	3	0.00	0.00	14734.000	-1	CHARGER	REST	0	NaN
26.60	3	0.00	0.00	14733.000	-1	CHARGER	REST	0	NaN
26.70	3	0.00	0.00	14732.000	-1	CHARGER	REST	0	NaN
26.80	3	0.00	0.00	14731.000	-1	CHARGER	REST	0	NaN
26.90	3	0.00	0.00	14730.000	-1	CHARGER	REST	0	NaN
27.00	3	0.00	0.00	14729.000	-1	CHARGER	REST	0	NaN
27.10	3	0.00	0.00	14728.000	-1	CHARGER	REST	0	NaN
27.20	3	0.00	0.00	14727.000	-1	CHARGER	REST	0	NaN
27.30	3	0.00	0.00	14726.000	-1	CHARGER	REST	0	NaN
27.40	3	0.00	0.00	14725.000	-1	CHARGER	REST	0	NaN
27.50	3	0.00	0.00	14724.000	-1	CHARGER	REST	0	NaN
27.60	3	0.00	0.00	14723.000	-1	CHARGER	REST	0	NaN
27.70	3	0.00	0.00	14722.000	-1	CHARGER	REST	0	NaN
27.80	3	0.00	0.00	14721.000	-1	CHARGER	REST	0	NaN
27.90	3	0.00	0.00	14720.000	-1	CHARGER	REST	0	NaN
28.00	3	0.00	0.00	14719.000	-1	CHARGER	REST	0	NaN
28.10	3	0.00	0.00	14718.000	-1	CHARGER	REST	0	NaN
28.20	3	0.00	0.00	14717.000	-1	CHARGER	REST	0	NaN
28.30	3	0.00	0.00	14716.000	-1	CHARGER	REST	0	NaN
28.40	3	0.00	0.00	14715.000	-1	CHARGER	REST	0	NaN
28.50	3	0.00	0.00	14714.000	-1	CHARGER	REST	0	NaN
28.60	3	0.00	0.00	14713.000	-1	CHARGER	REST	0	NaN
28.70	3	0.00	0.00	14712.000	-1	CHARGER	REST	0	NaN
28.80	3	0.00	0.00	14711.000	-1	CHARGER	REST	0	NaN
28.90	3	0.00	0.00	14710.000	-1	CHARGER	REST	0	NaN
29.00	3	0.00	0.00	14709.000	-1	CHARGER	REST	0	NaN
29.10	3	0.00	0.00	14708.000	-1	CHARGER	REST	0	NaN
29.20	3	0.00	0.00	14707.000	-1	CHARGER	REST	0	NaN
29.30	3	0.00	0.00	14706.000	-1	CHARGER	REST	0	NaN
29.40	3	0.00	0.00	14705.000	-1	CHARGER	REST	0	NaN
29.50	3	0.00	0.00	14704.000	-1	CHARGER	REST	0	NaN
29.60	3	0.00	0.00	14703.000	-1	CHARGER	REST	0	NaN
29.70	3	0.00	0.00	14702.000	-1	CHARGER	REST	0	NaN
29.80	3	0.00	0.00	14701.000	-1	CHARGER	REST	0	NaN
29.90	3	0.00	0.00	14700.000	-1	CHARGER	REST	0	NaN
30.00	3	0.00	0.00	14699.000	-1	CHARGER	REST	0	NaN
30.10	3	0.00	0.00	14698.000	-1	CHARGER	REST	0	NaN
30.20	3	0.00	0.00	14697.000	-1	CHARGER	REST	0	NaN
30.30	3	0.00	0.00	14696.000	-1	CHARGER	REST	0	NaN
30.40	3	0.00	0.00	14695.000	-1	CHARGER	REST	0	NaN
30.50	3	0.00	0.00	14694.000	-1	CHARGER	REST	0	NaN
30.60	3	0.00	0.00	14693.000	-1	CHARGER	REST	0	NaN
30.70	3	0.00	0.00	14692.000	-1	CHARGER	REST	0	NaN
30.80	3	0.00	0.00	14691.000	-1	CHARGER	REST	0	NaN
30.90	3	0.00	0.00	14690.000	-1	CHARGER	REST	0	NaN
31.00	3	0.00	0.00	14689.000	-1	CHARGER	REST	0	NaN
31.10	3	0.00	0.00	14688.000	-1	CHARGER	REST	0	NaN
31.20	3	0.00	0.00	14687.000	-1	CHARGER	REST	0	NaN
31.30	3	0.00	0.00	14686.000	-1	CHARGER	REST	0	NaN
31.40	3	0.00	0.00	14685.000	-1	CHARGER	REST	0	NaN
31.50	3	0.00	0.00	14684.000	-1	CHARGER	REST	0	NaN
31.60	3	0.00	0.00	14683.000	-1	CHARGER	REST	0	NaN
31.70	3	0.00	0.00	14682.000	-1	CHARGER	REST	0	NaN
31.80	3	0.00	0.00	14681.000	-1	CHARGER	REST	0	NaN
31.90	3	0.00	0.00	14680.000	-1	CHARGER	REST	0	NaN
32.00	3	0.00	0.00	14679.000	-1	CHARGER	REST	0	NaN
32.10	3	0.00	0.00	14678.000	-1	CHARGER	REST	0	NaN
32.20	3	0.00	0.00	14677.000	-1	CHARGER	REST	0	NaN
32.30	3	0.00	0.00	14676.000	-1	CHARGER	REST	0	NaN
32.40	3	0.00	0.00	14675.000	-1	CHARGER	REST	0	NaN
32.50	3	0.00	0.00	14674.000	-1	CHARGER	REST	0	NaN
32.60	3	0.00	0.00	14673.000	-1	CHARGER	REST	0	NaN
32.70	3	0.00	0.00	14672.000	-1	CHARGER	REST	0	NaN
32.80	3	0.00	0.00	14671.000	-1	CHARGER	REST	0	NaN
32.90	3	0.00	0.00	14670.000	-1	CHARGER	REST	0	NaN
33.00	3	0.00	0.00	14669.000	-1	CHARGER	REST	0	NaN
33.10	3	0.00	0.00	14668.000	-1	CHARGER	REST	0	NaN
33.20	3	0.00	0.00	14667.000	-1	CHARGER	REST	0	NaN
33.30	3	0.00	0.00	14666.000	-1	CHARGER	REST	0	NaN
33.40	3	0.00	0.00	14665.000	-1	CHARGER	REST	0	NaN
33.50	3	0.00	0.00	14664.000	-1	CHARGER	REST	0	NaN
33.60	3	0.00	0.00	14663.000	-1	CHARGER	REST	0	NaN
33.70	3	0.00	0.00	14662.000	-1	CHARGER	REST	0	NaN
33.80	3	0.00	0.00	14661.000	-1	CHARGER	REST	0	NaN
33.90	3	0.00	0.00	14660.000	-1	CHARGER	REST	0	NaN
34.00	3	0.00	0.00	14659.000	-1	CHARGER	REST	0	NaN
34.10	3	0.00	0.00	14658.000	-1	CHARGER	REST	0	NaN
34.20	3	0.00	0.00	14657.000	-1	CHARGER	REST	0	NaN
34.30	3	0.00	0.00	14656.000	-1	CHARGER	REST	0	NaN
34.40	3	0.00	0.00	14655.000	-1	CHARGER	REST	0	NaN
34.50	3	0.00	0.00	14654.000	-1	CHARGER	REST	0	NaN
34.60	3	0.00	0.00	14653.000	-1	CHARGER	REST	0	NaN
34.70	3	0.00	0.00	14652.000	-1	CHARGER	REST	0	NaN
34.80	3	0.00	0.00	14651.000	-1	CHARGER	REST	0	NaN
34.90	3	0.00	0.00	14650.000	-1	CHARGER	REST	0	NaN
35.00	3	0.00	0.00	14649.000	-1	CHARGER	REST	0	NaN
35.10	3	0.00	0.00	14648.000	-1	CHARGER	REST	0	NaN
35.20	3	0.00	0.00	14647.000	-1	CHARGER	REST	0	NaN
35.30	3	0.00	0.00	14646.000	-1	CHARGER	REST	0	NaN
35.40	3	0.00	0.00	14645.000	-1	CHARGER	REST	0	NaN
35.50	3	0.00	0.00	14644.000	-1	CHARGER	REST	0	NaN
35.60	3	0.00	0.00	14643.000	-1	CHARGER	REST	0	NaN
35.70	3	0.00	0.00	14642.000	-1	CHARGER	REST	0	NaN
35.80	3	0.00	0.00	14641.000	-1	CHARGER	REST	0	NaN
35.90	3	0.00	0.00	14640.000	-1	CHARGER	REST	0	NaN
36.00	3	0.00	0.00	14639.000	-1	CHARGER	REST	0	NaN
36.10	3	0.00	0.00	14638.000	-1	CHARGER	REST	0	NaN
36.20	3	0.00	0.00	14637.000	-1	CHARGER	REST	0	NaN
36.30	3	0.00	0.00	14636.000	-1	CHARGER	REST	0	NaN
36.40	3	0.00	0.00	14635.000	-1	CHARGER	REST	0	NaN
36.50	3	0.00	0.00	14634.000	-1	CHARGER	REST	0	NaN
36.60	3	0.00	0.00	14633.000	-1	CHARGER	REST	0	NaN
36.70	3	0.00	0.00	14632.000	-1	CHARGER	REST	0	NaN
36.80	3	0.00	0.00	14631.000	-1	CHARGER	REST	0	NaN
36.90	3	0.00	0.00	14630.000	-1	CHARGER	REST	0	NaN
37.00	3	0.00	0.00	14629.000	-1	CHARGER	REST	0	NaN
37.10	3	0.00	0.00	14628.000	-1	CHARGER	REST	0	NaN
37.20	3	0.00	0.00	14627.000	-1	CHARGER	REST	0	NaN
37.30	3	0.00	0.00	14626.000	-1	CHARGER	REST	0	NaN
37.40	3	0.00	0.00	14625.000	-1	CHARGER	REST	0	NaN
37.50	3	0.00	0.00	14624.000	-1	CHARGER	REST	0	NaN
