Time	ID	Xcord	Ycord	Energy	State	CNType	DNType	TaskID	Active
9.00	4	0.00	0.00	14909.000	-1	NONE	REST	0	NaN
9.10	4	0.00	0.00	14908.000	-1	NONE	REST	0	NaN
9.20	4	0.00	0.00	14907.000	-1	NONE	REST	0	NaN
9.30	4	0.00	0.00	14906.000	-1	NONE	REST	0	NaN
9.40	4	0.00	0.00	14905.000	-1	NONE	REST	0	NaN
9.50	4	0.00	0.00	14904.000	-1	NONE	REST	0	NaN
9.60	4	0.00	0.00	14903.000	-1	NONE	REST	0	NaN
9.70	4	0.00	0.00	14902.000	-1	NONE	REST	0	NaN
9.80	4	0.00	0.00	14901.000	-1	NONE	REST	0	NaN
9.90	4	0.00	0.00	14900.000	-1	NONE	REST	0	NaN
10.00	4	0.00	0.00	14899.000	-1	NONE	REST	0	NaN
10.10	4	0.00	0.00	14898.000	-1	NONE	REST	0	NaN
10.20	4	0.00	0.00	14897.000	-1	NONE	REST	0	NaN
10.30	4	0.00	0.00	14896.000	-1	NONE	REST	0	NaN
10.40	4	0.00	0.00	14895.000	-1	NONE	REST	0	NaN
10.50	4	0.00	0.00	14894.000	-1	NONE	REST	0	NaN
10.60	4	0.00	0.00	14893.000	-1	NONE	REST	0	NaN
10.70	4	0.00	0.00	14892.000	-1	NONE	REST	0	NaN
10.80	4	0.00	0.00	14891.000	-1	NONE	REST	0	NaN
10.90	4	0.00	0.00	14890.000	-1	NONE	REST	0	NaN
11.00	4	0.00	0.00	14889.000	-1	NONE	REST	0	NaN
11.10	4	0.00	0.00	14888.000	-1	NONE	REST	0	NaN
11.20	4	0.00	0.00	14887.000	-1	NONE	REST	0	NaN
11.30	4	0.00	0.00	14886.000	-1	NONE	REST	0	NaN
11.40	4	0.00	0.00	14885.000	-1	NONE	REST	0	NaN
11.50	4	0.00	0.00	14884.000	-1	NONE	REST	0	NaN
11.60	4	0.00	0.00	14883.000	-1	NONE	REST	0	NaN
11.70	4	0.00	0.00	14882.000	-1	NONE	REST	0	NaN
11.80	4	0.00	0.00	14881.000	-1	NONE	REST	0	NaN
11.90	4	0.00	0.00	14880.000	-1	NONE	REST	0	NaN
12.00	4	0.00	0.00	14879.000	-1	NONE	REST	0	NaN
12.10	4	0.00	0.00	14878.000	-1	NONE	REST	0	NaN
12.20	4	0.00	0.00	14877.000	-1	NONE	REST	0	NaN
12.30	4	0.00	0.00	14876.000	-1	NONE	REST	0	NaN
12.40	4	0.00	0.00	14875.000	-1	NONE	REST	0	NaN
12.50	4	0.00	0.00	14874.000	-1	NONE	REST	0	NaN
12.60	4	0.00	0.00	14873.000	-1	NONE	REST	0	NaN
12.70	4	0.00	0.00	14872.000	-1	NONE	REST	0	NaN
