Time	ID	Xcord	Ycord	Energy	State	CNType	DNType	TaskID	Active
3.50	2	0.00	0.00	14964.000	-1	CHARGER	REST	0	NaN
3.60	2	0.00	0.00	14963.000	-1	CHARGER	REST	0	NaN
3.70	2	0.00	0.00	14962.000	-1	CHARGER	REST	0	NaN
3.80	2	0.00	0.00	14961.000	-1	CHARGER	REST	0	NaN
3.90	2	0.00	0.00	14960.000	-1	CHARGER	REST	0	NaN
4.00	2	0.00	0.00	14959.000	-1	CHARGER	REST	0	NaN
4.10	2	0.00	0.00	14958.000	-1	CHARGER	REST	0	NaN
4.20	2	0.00	0.00	14957.000	-1	CHARGER	REST	0	NaN
4.30	2	0.00	0.00	14956.000	-1	CHARGER	REST	0	NaN
4.40	2	0.00	0.00	14955.000	-1	CHARGER	REST	0	NaN
4.50	2	0.00	0.00	14954.000	-1	CHARGER	REST	0	NaN
4.60	2	0.00	0.00	14953.000	-1	CHARGER	REST	0	NaN
4.70	2	0.00	0.00	14952.000	-1	CHARGER	REST	0	NaN
4.80	2	0.00	0.00	14951.000	-1	CHARGER	REST	0	NaN
4.90	2	0.00	0.00	14950.000	-1	CHARGER	REST	0	NaN
5.00	2	0.00	0.00	14949.000	-1	CHARGER	REST	0	NaN
5.10	2	0.00	0.00	14948.000	-1	CHARGER	REST	0	NaN
5.20	2	0.00	0.00	14947.000	-1	CHARGER	REST	0	NaN
5.30	2	0.00	0.00	14946.000	-1	CHARGER	REST	0	NaN
5.40	2	0.00	0.00	14945.000	-1	CHARGER	REST	0	NaN
5.50	2	0.00	0.00	14944.000	-1	CHARGER	REST	0	NaN
5.60	2	0.00	0.00	14943.000	-1	CHARGER	REST	0	NaN
5.70	2	0.00	0.00	14942.000	-1	CHARGER	REST	0	NaN
5.80	2	0.00	0.00	14941.000	-1	CHARGER	REST	0	NaN
5.90	2	0.00	0.00	14940.000	-1	CHARGER	REST	0	NaN
6.00	2	0.00	0.00	14939.000	-1	CHARGER	REST	0	NaN
6.10	2	0.00	0.00	14938.000	-1	CHARGER	REST	0	NaN
6.20	2	0.00	0.00	14937.000	-1	CHARGER	REST	0	NaN
6.30	2	0.00	0.00	14936.000	-1	CHARGER	REST	0	NaN
6.40	2	0.00	0.00	14935.000	-1	CHARGER	REST	0	NaN
6.50	2	0.00	0.00	14934.000	-1	CHARGER	REST	0	NaN
6.60	2	0.00	0.00	14933.000	-1	CHARGER	REST	0	NaN
6.70	2	0.00	0.00	14932.000	-1	CHARGER	REST	0	NaN
6.80	2	0.00	0.00	14931.000	-1	CHARGER	REST	0	NaN
6.90	2	0.00	0.00	14930.000	-1	CHARGER	REST	0	NaN
7.00	2	0.00	0.00	14929.000	-1	CHARGER	REST	0	NaN
7.10	2	0.00	0.00	14928.000	-1	CHARGER	REST	0	NaN
7.20	2	0.00	0.00	14927.000	-1	CHARGER	REST	0	NaN
7.30	2	0.00	0.00	14926.000	-1	CHARGER	REST	0	NaN
7.40	2	0.00	0.00	14925.000	-1	CHARGER	REST	0	NaN
7.50	2	0.00	0.00	14924.000	-1	CHARGER	REST	0	NaN
7.60	2	0.00	0.00	14923.000	-1	CHARGER	REST	0	NaN
7.70	2	0.00	0.00	14922.000	-1	CHARGER	REST	0	NaN
7.80	2	0.00	0.00	14921.000	-1	CHARGER	REST	0	NaN
7.90	2	0.00	0.00	14920.000	-1	CHARGER	REST	0	NaN
8.00	2	0.00	0.00	14919.000	-1	CHARGER	REST	0	NaN
8.10	2	0.00	0.00	14918.000	-1	CHARGER	REST	0	NaN
8.20	2	0.00	0.00	14917.000	-1	CHARGER	REST	0	NaN
8.30	2	0.00	0.00	14916.000	-1	CHARGER	REST	0	NaN
8.40	2	0.00	0.00	14915.000	-1	CHARGER	REST	0	NaN
8.50	2	0.00	0.00	14914.000	-1	CHARGER	REST	0	NaN
8.60	2	0.00	0.00	14913.000	-1	CHARGER	REST	0	NaN
8.70	2	0.00	0.00	14912.000	-1	CHARGER	REST	0	NaN
8.80	2	0.00	0.00	14911.000	-1	CHARGER	REST	0	NaN
8.90	2	0.00	0.00	14910.000	-1	CHARGER	REST	0	NaN
9.00	2	0.00	0.00	14909.000	-1	CHARGER	REST	0	NaN
9.10	2	0.00	0.00	14908.000	-1	CHARGER	REST	0	NaN
9.20	2	0.00	0.00	14907.000	-1	CHARGER	REST	0	NaN
9.30	2	0.00	0.00	14906.000	-1	CHARGER	REST	0	NaN
9.40	2	0.00	0.00	14905.000	-1	CHARGER	REST	0	NaN
9.50	2	0.00	0.00	14904.000	-1	CHARGER	REST	0	NaN
9.60	2	0.00	0.00	14903.000	-1	CHARGER	REST	0	NaN
9.70	2	0.00	0.00	14902.000	-1	CHARGER	REST	0	NaN
9.80	2	0.00	0.00	14901.000	-1	CHARGER	REST	0	NaN
9.90	2	0.00	0.00	14900.000	-1	CHARGER	REST	0	NaN
10.00	2	0.00	0.00	14899.000	-1	CHARGER	REST	0	NaN
10.10	2	0.00	0.00	14898.000	-1	CHARGER	REST	0	NaN
10.20	2	0.00	0.00	14897.000	-1	CHARGER	REST	0	NaN
10.30	2	0.00	0.00	14896.000	-1	CHARGER	REST	0	NaN
10.40	2	0.00	0.00	14895.000	-1	CHARGER	REST	0	NaN
10.50	2	0.00	0.00	14894.000	-1	CHARGER	REST	0	NaN
10.60	2	0.00	0.00	14893.000	-1	CHARGER	REST	0	NaN
10.70	2	0.00	0.00	14892.000	-1	CHARGER	REST	0	NaN
10.80	2	0.00	0.00	14891.000	-1	CHARGER	REST	0	NaN
10.90	2	0.00	0.00	14890.000	-1	CHARGER	REST	0	NaN
11.00	2	0.00	0.00	14889.000	-1	CHARGER	REST	0	NaN
11.10	2	0.00	0.00	14888.000	-1	CHARGER	REST	0	NaN
11.20	2	0.00	0.00	14887.000	-1	CHARGER	REST	0	NaN
11.30	2	0.00	0.00	14886.000	-1	CHARGER	REST	0	NaN
11.40	2	0.00	0.00	14885.000	-1	CHARGER	REST	0	NaN
11.50	2	0.00	0.00	14884.000	-1	CHARGER	REST	0	NaN
11.60	2	0.00	0.00	14883.000	-1	CHARGER	REST	0	NaN
11.70	2	0.00	0.00	14882.000	-1	CHARGER	REST	0	NaN
11.80	2	0.00	0.00	14881.000	-1	CHARGER	REST	0	NaN
11.90	2	0.00	0.00	14880.000	-1	CHARGER	REST	0	NaN
12.00	2	0.00	0.00	14879.000	-1	CHARGER	REST	0	NaN
12.10	2	0.00	0.00	14878.000	-1	CHARGER	REST	0	NaN
12.20	2	0.00	0.00	14877.000	-1	CHARGER	REST	0	NaN
12.30	2	0.00	0.00	14876.000	-1	CHARGER	REST	0	NaN
12.40	2	0.00	0.00	14875.000	-1	CHARGER	REST	0	NaN
12.50	2	0.00	0.00	14874.000	-1	CHARGER	REST	0	NaN
12.60	2	0.00	0.00	14873.000	-1	CHARGER	REST	0	NaN
12.70	2	0.00	0.00	14872.000	-1	CHARGER	REST	0	NaN
12.80	2	0.00	0.00	14871.000	-1	CHARGER	REST	0	NaN
12.90	2	0.00	0.00	14870.000	-1	CHARGER	REST	0	NaN
13.00	2	0.00	0.00	14869.000	-1	CHARGER	REST	0	NaN
13.10	2	0.00	0.00	14868.000	-1	CHARGER	REST	0	NaN
13.20	2	0.00	0.00	14867.000	-1	CHARGER	REST	0	NaN
13.30	2	0.00	0.00	14866.000	-1	CHARGER	REST	0	NaN
13.40	2	0.00	0.00	14865.000	-1	CHARGER	REST	0	NaN
13.50	2	0.00	0.00	14864.000	-1	CHARGER	REST	0	NaN
13.60	2	0.00	0.00	14863.000	-1	CHARGER	REST	0	NaN
13.70	2	0.00	0.00	14862.000	-1	CHARGER	REST	0	NaN
13.80	2	0.00	0.00	14861.000	-1	CHARGER	REST	0	NaN
13.90	2	0.00	0.00	14860.000	-1	CHARGER	REST	0	NaN
14.00	2	0.00	0.00	14859.000	-1	CHARGER	REST	0	NaN
14.10	2	0.00	0.00	14858.000	-1	CHARGER	REST	0	NaN
14.20	2	0.00	0.00	14857.000	-1	CHARGER	REST	0	NaN
14.30	2	0.00	0.00	14856.000	-1	CHARGER	REST	0	NaN
14.40	2	0.00	0.00	14855.000	-1	CHARGER	REST	0	NaN
14.50	2	0.00	0.00	14854.000	-1	CHARGER	REST	0	NaN
14.60	2	0.00	0.00	14853.000	-1	CHARGER	REST	0	NaN
14.70	2	0.00	0.00	14852.000	-1	CHARGER	REST	0	NaN
14.80	2	0.00	0.00	14851.000	-1	CHARGER	REST	0	NaN
14.90	2	0.00	0.00	14850.000	-1	CHARGER	REST	0	NaN
15.00	2	0.00	0.00	14849.000	-1	CHARGER	REST	0	NaN
15.10	2	0.00	0.00	14848.000	-1	CHARGER	REST	0	NaN
15.20	2	0.00	0.00	14847.000	-1	CHARGER	REST	0	NaN
15.30	2	0.00	0.00	14846.000	-1	CHARGER	REST	0	NaN
15.40	2	0.00	0.00	14845.000	-1	CHARGER	REST	0	NaN
15.50	2	0.00	0.00	14844.000	-1	CHARGER	REST	0	NaN
15.60	2	0.00	0.00	14843.000	-1	CHARGER	REST	0	NaN
15.70	2	0.00	0.00	14842.000	-1	CHARGER	REST	0	NaN
15.80	2	0.00	0.00	14841.000	-1	CHARGER	REST	0	NaN
15.90	2	0.00	0.00	14840.000	-1	CHARGER	REST	0	NaN
16.00	2	0.00	0.00	14839.000	-1	CHARGER	REST	0	NaN
16.10	2	0.00	0.00	14838.000	-1	CHARGER	REST	0	NaN
16.20	2	0.00	0.00	14837.000	-1	CHARGER	REST	0	NaN
16.30	2	0.00	0.00	14836.000	-1	CHARGER	REST	0	NaN
16.40	2	0.00	0.00	14835.000	-1	CHARGER	REST	0	NaN
16.50	2	0.00	0.00	14834.000	-1	CHARGER	REST	0	NaN
16.60	2	0.00	0.00	14833.000	-1	CHARGER	REST	0	NaN
16.70	2	0.00	0.00	14832.000	-1	CHARGER	REST	0	NaN
16.80	2	0.00	0.00	14831.000	-1	CHARGER	REST	0	NaN
16.90	2	0.00	0.00	14830.000	-1	CHARGER	REST	0	NaN
17.00	2	0.00	0.00	14829.000	-1	CHARGER	REST	0	NaN
17.10	2	0.00	0.00	14828.000	-1	CHARGER	REST	0	NaN
17.20	2	0.00	0.00	14827.000	-1	CHARGER	REST	0	NaN
17.30	2	0.00	0.00	14826.000	-1	CHARGER	REST	0	NaN
17.40	2	0.00	0.00	14825.000	-1	CHARGER	REST	0	NaN
17.50	2	0.00	0.00	14824.000	-1	CHARGER	REST	0	NaN
17.60	2	0.00	0.00	14823.000	-1	CHARGER	REST	0	NaN
17.70	2	0.00	0.00	14822.000	-1	CHARGER	REST	0	NaN
17.80	2	0.00	0.00	14821.000	-1	CHARGER	REST	0	NaN
17.90	2	0.00	0.00	14820.000	-1	CHARGER	REST	0	NaN
18.00	2	0.00	0.00	14819.000	-1	CHARGER	REST	0	NaN
18.10	2	0.00	0.00	14818.000	-1	CHARGER	REST	0	NaN
18.20	2	0.00	0.00	14817.000	-1	CHARGER	REST	0	NaN
18.30	2	0.00	0.00	14816.000	-1	CHARGER	REST	0	NaN
18.40	2	0.00	0.00	14815.000	-1	CHARGER	REST	0	NaN
18.50	2	0.00	0.00	14814.000	-1	CHARGER	REST	0	NaN
18.60	2	0.00	0.00	14813.000	-1	CHARGER	REST	0	NaN
18.70	2	0.00	0.00	14812.000	-1	CHARGER	REST	0	NaN
18.80	2	0.00	0.00	14811.000	-1	CHARGER	REST	0	NaN
18.90	2	0.00	0.00	14810.000	-1	CHARGER	REST	0	NaN
19.00	2	0.00	0.00	14809.000	-1	CHARGER	REST	0	NaN
19.10	2	0.00	0.00	14808.000	-1	CHARGER	REST	0	NaN
19.20	2	0.00	0.00	14807.000	-1	CHARGER	REST	0	NaN
19.30	2	0.00	0.00	14806.000	-1	CHARGER	REST	0	NaN
19.40	2	0.00	0.00	14805.000	-1	CHARGER	REST	0	NaN
19.50	2	0.00	0.00	14804.000	-1	CHARGER	REST	0	NaN
19.60	2	0.00	0.00	14803.000	-1	CHARGER	REST	0	NaN
19.70	2	0.00	0.00	14802.000	-1	CHARGER	REST	0	NaN
19.80	2	0.00	0.00	14801.000	-1	CHARGER	REST	0	NaN
19.90	2	0.00	0.00	14800.000	-1	CHARGER	REST	0	NaN
20.00	2	0.00	0.00	14799.000	-1	CHARGER	REST	0	NaN
20.10	2	0.00	0.00	14798.000	-1	CHARGER	REST	0	NaN
20.20	2	0.00	0.00	14797.000	-1	CHARGER	REST	0	NaN
20.30	2	0.00	0.00	14796.000	-1	CHARGER	REST	0	NaN
20.40	2	0.00	0.00	14795.000	-1	CHARGER	REST	0	NaN
20.50	2	0.00	0.00	14794.000	-1	CHARGER	REST	0	NaN
20.60	2	0.00	0.00	14793.000	-1	CHARGER	REST	0	NaN
20.70	2	0.00	0.00	14792.000	-1	CHARGER	REST	0	NaN
20.80	2	0.00	0.00	14791.000	-1	CHARGER	REST	0	NaN
20.90	2	0.00	0.00	14790.000	-1	CHARGER	REST	0	NaN
21.00	2	0.00	0.00	14789.000	-1	CHARGER	REST	0	NaN
21.10	2	0.00	0.00	14788.000	-1	CHARGER	REST	0	NaN
21.20	2	0.00	0.00	14787.000	-1	CHARGER	REST	0	NaN
21.30	2	0.00	0.00	14786.000	-1	CHARGER	REST	0	NaN
21.40	2	0.00	0.00	14785.000	-1	CHARGER	REST	0	NaN
21.50	2	0.00	0.00	14784.000	-1	CHARGER	REST	0	NaN
21.60	2	0.00	0.00	14783.000	-1	CHARGER	REST	0	NaN
21.70	2	0.00	0.00	14782.000	-1	CHARGER	REST	0	NaN
21.80	2	0.00	0.00	14781.000	-1	CHARGER	REST	0	NaN
21.90	2	0.00	0.00	14780.000	-1	CHARGER	REST	0	NaN
22.00	2	0.00	0.00	14779.000	-1	CHARGER	REST	0	NaN
22.10	2	0.00	0.00	14778.000	-1	CHARGER	REST	0	NaN
22.20	2	0.00	0.00	14777.000	-1	CHARGER	REST	0	NaN
22.30	2	0.00	0.00	14776.000	-1	CHARGER	REST	0	NaN
22.40	2	0.00	0.00	14775.000	-1	CHARGER	REST	0	NaN
22.50	2	0.00	0.00	14774.000	-1	CHARGER	REST	0	NaN
22.60	2	0.00	0.00	14773.000	-1	CHARGER	REST	0	NaN
22.70	2	0.00	0.00	14772.000	-1	CHARGER	REST	0	NaN
22.80	2	0.00	0.00	14771.000	-1	CHARGER	REST	0	NaN
22.90	2	0.00	0.00	14770.000	-1	CHARGER	REST	0	NaN
23.00	2	0.00	0.00	14769.000	-1	CHARGER	REST	0	NaN
23.10	2	0.00	0.00	14768.000	-1	CHARGER	REST	0	NaN
23.20	2	0.00	0.00	14767.000	-1	CHARGER	REST	0	NaN
23.30	2	0.00	0.00	14766.000	-1	CHARGER	REST	0	NaN
23.40	2	0.00	0.00	14765.000	-1	CHARGER	REST	0	NaN
23.50	2	0.00	0.00	14764.000	-1	CHARGER	REST	0	NaN
23.60	2	0.00	0.00	14763.000	-1	CHARGER	REST	0	NaN
23.70	2	0.00	0.00	14762.000	-1	CHARGER	REST	0	NaN
23.80	2	0.00	0.00	14761.000	-1	CHARGER	REST	0	NaN
23.90	2	0.00	0.00	14760.000	-1	CHARGER	REST	0	NaN
24.00	2	0.00	0.00	14759.000	-1	CHARGER	REST	0	NaN
24.10	2	0.00	0.00	14758.000	-1	CHARGER	REST	0	NaN
24.20	2	0.00	0.00	14757.000	-1	CHARGER	REST	0	NaN
24.30	2	0.00	0.00	14756.000	-1	CHARGER	REST	0	NaN
24.40	2	0.00	0.00	14755.000	-1	CHARGER	REST	0	NaN
24.50	2	0.00	0.00	14754.000	-1	CHARGER	REST	0	NaN
24.60	2	0.00	0.00	14753.000	-1	CHARGER	REST	0	NaN
24.70	2	0.00	0.00	14752.000	-1	CHARGER	REST	0	NaN
24.80	2	0.00	0.00	14751.000	-1	CHARGER	REST	0	NaN
24.90	2	0.00	0.00	14750.000	-1	CHARGER	REST	0	NaN
25.00	2	0.00	0.00	14749.000	-1	CHARGER	REST	0	NaN
25.10	2	0.00	0.00	14748.000	-1	CHARGER	REST	0	NaN
25.20	2	0.00	0.00	14747.000	-1	CHARGER	REST	0	NaN
25.30	2	0.00	0.00	14746.000	-1	CHARGER	REST	0	NaN
25.40	2	0.00	0.00	14745.000	-1	CHARGER	REST	0	NaN
25.50	2	0.00	0.00	14744.000	-1	CHARGER	REST	0	NaN
25.60	2	0.00	0.00	14743.000	-1	CHARGER	REST	0	NaN
25.70	2	0.00	0.00	14742.000	-1	CHARGER	REST	0	NaN
25.80	2	0.00	0.00	14741.000	-1	CHARGER	REST	0	NaN
25.90	2	0.00	0.00	14740.000	-1	CHARGER	REST	0	NaN
26.00	2	0.00	0.00	14739.000	-1	CHARGER	REST	0	NaN
26.10	2	0.00	0.00	14738.000	-1	CHARGER	REST	0	NaN
26.20	2	0.00	0.00	14737.000	-1	CHARGER	REST	0	NaN
26.30	2	0.00	0.00	14736.000	-1	CHARGER	REST	0	NaN
26.40	2	0.00	0.00	14735.000	-1	CHARGER	REST	0	NaN
26.50	2	0.00	0.00	14734.000	-1	CHARGER	REST	0	NaN
26.60	2	0.00	0.00	14733.000	-1	CHARGER	REST	0	NaN
26.70	2	0.00	0.00	14732.000	-1	CHARGER	REST	0	NaN
26.80	2	0.00	0.00	14731.000	-1	CHARGER	REST	0	NaN
26.90	2	0.00	0.00	14730.000	-1	CHARGER	REST	0	NaN
27.00	2	0.00	0.00	14729.000	-1	CHARGER	REST	0	NaN
27.10	2	0.00	0.00	14728.000	-1	CHARGER	REST	0	NaN
27.20	2	0.00	0.00	14727.000	-1	CHARGER	REST	0	NaN
27.30	2	0.00	0.00	14726.000	-1	CHARGER	REST	0	NaN
27.40	2	0.00	0.00	14725.000	-1	CHARGER	REST	0	NaN
27.50	2	0.00	0.00	14724.000	-1	CHARGER	REST	0	NaN
27.60	2	0.00	0.00	14723.000	-1	CHARGER	REST	0	NaN
27.70	2	0.00	0.00	14722.000	-1	CHARGER	REST	0	NaN
27.80	2	0.00	0.00	14721.000	-1	CHARGER	REST	0	NaN
27.90	2	0.00	0.00	14720.000	-1	CHARGER	REST	0	NaN
28.00	2	0.00	0.00	14719.000	-1	CHARGER	REST	0	NaN
28.10	2	0.00	0.00	14718.000	-1	CHARGER	REST	0	NaN
28.20	2	0.00	0.00	14717.000	-1	CHARGER	REST	0	NaN
28.30	2	0.00	0.00	14716.000	-1	CHARGER	REST	0	NaN
28.40	2	0.00	0.00	14715.000	-1	CHARGER	REST	0	NaN
28.50	2	0.00	0.00	14714.000	-1	CHARGER	REST	0	NaN
28.60	2	0.00	0.00	14713.000	-1	CHARGER	REST	0	NaN
28.70	2	0.00	0.00	14712.000	-1	CHARGER	REST	0	NaN
28.80	2	0.00	0.00	14711.000	-1	CHARGER	REST	0	NaN
28.90	2	0.00	0.00	14710.000	-1	CHARGER	REST	0	NaN
29.00	2	0.00	0.00	14709.000	-1	CHARGER	REST	0	NaN
29.10	2	0.00	0.00	14708.000	-1	CHARGER	REST	0	NaN
29.20	2	0.00	0.00	14707.000	-1	CHARGER	REST	0	NaN
29.30	2	0.00	0.00	14706.000	-1	CHARGER	REST	0	NaN
29.40	2	0.00	0.00	14705.000	-1	CHARGER	REST	0	NaN
29.50	2	0.00	0.00	14704.000	-1	CHARGER	REST	0	NaN
29.60	2	0.00	0.00	14703.000	-1	CHARGER	REST	0	NaN
29.70	2	0.00	0.00	14702.000	-1	CHARGER	REST	0	NaN
29.80	2	0.00	0.00	14701.000	-1	CHARGER	REST	0	NaN
29.90	2	0.00	0.00	14700.000	-1	CHARGER	REST	0	NaN
30.00	2	0.00	0.00	14699.000	-1	CHARGER	REST	0	NaN
30.10	2	0.00	0.00	14698.000	-1	CHARGER	REST	0	NaN
30.20	2	0.00	0.00	14697.000	-1	CHARGER	REST	0	NaN
30.30	2	0.00	0.00	14696.000	-1	CHARGER	REST	0	NaN
30.40	2	0.00	0.00	14695.000	-1	CHARGER	REST	0	NaN
30.50	2	0.00	0.00	14694.000	-1	CHARGER	REST	0	NaN
30.60	2	0.00	0.00	14693.000	-1	CHARGER	REST	0	NaN
30.70	2	0.00	0.00	14692.000	-1	CHARGER	REST	0	NaN
30.80	2	0.00	0.00	14691.000	-1	CHARGER	REST	0	NaN
30.90	2	0.00	0.00	14690.000	-1	CHARGER	REST	0	NaN
31.00	2	0.00	0.00	14689.000	-1	CHARGER	REST	0	NaN
31.10	2	0.00	0.00	14688.000	-1	CHARGER	REST	0	NaN
31.20	2	0.00	0.00	14687.000	-1	CHARGER	REST	0	NaN
31.30	2	0.00	0.00	14686.000	-1	CHARGER	REST	0	NaN
31.40	2	0.00	0.00	14685.000	-1	CHARGER	REST	0	NaN
31.50	2	0.00	0.00	14684.000	-1	CHARGER	REST	0	NaN
31.60	2	0.00	0.00	14683.000	-1	CHARGER	REST	0	NaN
31.70	2	0.00	0.00	14682.000	-1	CHARGER	REST	0	NaN
31.80	2	0.00	0.00	14681.000	-1	CHARGER	REST	0	NaN
31.90	2	0.00	0.00	14680.000	-1	CHARGER	REST	0	NaN
32.00	2	0.00	0.00	14679.000	-1	CHARGER	REST	0	NaN
32.10	2	0.00	0.00	14678.000	-1	CHARGER	REST	0	NaN
32.20	2	0.00	0.00	14677.000	-1	CHARGER	REST	0	NaN
32.30	2	0.00	0.00	14676.000	-1	CHARGER	REST	0	NaN
32.40	2	0.00	0.00	14675.000	-1	CHARGER	REST	0	NaN
32.50	2	0.00	0.00	14674.000	-1	CHARGER	REST	0	NaN
32.60	2	0.00	0.00	14673.000	-1	CHARGER	REST	0	NaN
32.70	2	0.00	0.00	14672.000	-1	CHARGER	REST	0	NaN
32.80	2	0.00	0.00	14671.000	-1	CHARGER	REST	0	NaN
32.90	2	0.00	0.00	14670.000	-1	CHARGER	REST	0	NaN
33.00	2	0.00	0.00	14669.000	-1	CHARGER	REST	0	NaN
33.10	2	0.00	0.00	14668.000	-1	CHARGER	REST	0	NaN
33.20	2	0.00	0.00	14667.000	-1	CHARGER	REST	0	NaN
33.30	2	0.00	0.00	14666.000	-1	CHARGER	REST	0	NaN
33.40	2	0.00	0.00	14665.000	-1	CHARGER	REST	0	NaN
33.50	2	0.00	0.00	14664.000	-1	CHARGER	REST	0	NaN
33.60	2	0.00	0.00	14663.000	-1	CHARGER	REST	0	NaN
33.70	2	0.00	0.00	14662.000	-1	CHARGER	REST	0	NaN
33.80	2	0.00	0.00	14661.000	-1	CHARGER	REST	0	NaN
33.90	2	0.00	0.00	14660.000	-1	CHARGER	REST	0	NaN
34.00	2	0.00	0.00	14659.000	-1	CHARGER	REST	0	NaN
34.10	2	0.00	0.00	14658.000	-1	CHARGER	REST	0	NaN
34.20	2	0.00	0.00	14657.000	-1	CHARGER	REST	0	NaN
34.30	2	0.00	0.00	14656.000	-1	CHARGER	REST	0	NaN
34.40	2	0.00	0.00	14655.000	-1	CHARGER	REST	0	NaN
34.50	2	0.00	0.00	14654.000	-1	CHARGER	REST	0	NaN
34.60	2	0.00	0.00	14653.000	-1	CHARGER	REST	0	NaN
34.70	2	0.00	0.00	14652.000	-1	CHARGER	REST	0	NaN
34.80	2	0.00	0.00	14651.000	-1	CHARGER	REST	0	NaN
34.90	2	0.00	0.00	14650.000	-1	CHARGER	REST	0	NaN
35.00	2	0.00	0.00	14649.000	-1	CHARGER	REST	0	NaN
35.10	2	0.00	0.00	14648.000	-1	CHARGER	REST	0	NaN
35.20	2	0.00	0.00	14647.000	-1	CHARGER	REST	0	NaN
35.30	2	0.00	0.00	14646.000	-1	CHARGER	REST	0	NaN
35.40	2	0.00	0.00	14645.000	-1	CHARGER	REST	0	NaN
35.50	2	0.00	0.00	14644.000	-1	CHARGER	REST	0	NaN
35.60	2	0.00	0.00	14643.000	-1	CHARGER	REST	0	NaN
35.70	2	0.00	0.00	14642.000	-1	CHARGER	REST	0	NaN
35.80	2	0.00	0.00	14641.000	-1	CHARGER	REST	0	NaN
35.90	2	0.00	0.00	14640.000	-1	CHARGER	REST	0	NaN
36.00	2	0.00	0.00	14639.000	-1	CHARGER	REST	0	NaN
36.10	2	0.00	0.00	14638.000	-1	CHARGER	REST	0	NaN
36.20	2	0.00	0.00	14637.000	-1	CHARGER	REST	0	NaN
36.30	2	0.00	0.00	14636.000	-1	CHARGER	REST	0	NaN
36.40	2	0.00	0.00	14635.000	-1	CHARGER	REST	0	NaN
36.50	2	0.00	0.00	14634.000	-1	CHARGER	REST	0	NaN
36.60	2	0.00	0.00	14633.000	-1	CHARGER	REST	0	NaN
36.70	2	0.00	0.00	14632.000	-1	CHARGER	REST	0	NaN
36.80	2	0.00	0.00	14631.000	-1	CHARGER	REST	0	NaN
36.90	2	0.00	0.00	14630.000	-1	CHARGER	REST	0	NaN
37.00	2	0.00	0.00	14629.000	-1	CHARGER	REST	0	NaN
37.10	2	0.00	0.00	14628.000	-1	CHARGER	REST	0	NaN
37.20	2	0.00	0.00	14627.000	-1	CHARGER	REST	0	NaN
37.30	2	0.00	0.00	14626.000	-1	CHARGER	REST	0	NaN
37.40	2	0.00	0.00	14625.000	-1	CHARGER	REST	0	NaN
37.50	2	0.00	0.00	14624.000	-1	CHARGER	REST	0	NaN
